"<android.view.Window: void setFlags(int,int)>","1024","1024"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837905"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 27"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 28"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4881 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837906"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837906"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 28"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837916"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837916"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 80"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 80"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 5020 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837917"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837917"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 80"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 80"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 5045 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837918"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837918"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 80"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 80"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 5070 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837919"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837919"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 5095 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837920"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837925"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837925"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 5172 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837926"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837926"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 80"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 80"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 5172 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837927"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837927"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 5197 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837928"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837928"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 80"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 72"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 5198 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837929"
"<android.os.Handler: boolean sendMessage(android.os.Message)>","{ when=-52s885ms what=0 target=com.RunnerGames.game.Jewelsyb.LostTreasure_Lite$2 }"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Text use RAM: 0 KBytes"
"<android.os.Handler: boolean sendMessage(android.os.Message)>","{ when=-53s209ms what=0 target=com.RunnerGames.game.Jewelsyb.LostTreasure_Lite$2 }"
"<android.os.Handler: boolean sendMessage(android.os.Message)>","{ when=-53s209ms what=0 target=com.RunnerGames.game.Jewelsyb.LostTreasure_Lite$2 }"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837934"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837934"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 320"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 576"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Text use RAM: 720 KBytes"
"<android.os.Handler: boolean sendMessage(android.os.Message)>","{ when=-53s215ms what=0 target=com.RunnerGames.game.Jewelsyb.LostTreasure_Lite$2 }"
"<android.os.Handler: boolean sendMessage(android.os.Message)>","{ when=-53s575ms what=0 target=com.RunnerGames.game.Jewelsyb.LostTreasure_Lite$2 }"
"<android.os.Handler: boolean sendMessage(android.os.Message)>","{ when=-53s592ms what=0 target=com.RunnerGames.game.Jewelsyb.LostTreasure_Lite$2 }"
"<android.view.Window: void setAttributes(android.view.WindowManager$LayoutParams)>","{(0,0)(fillxfill) ty=BASE_APPLICATION wanim=0x1030001 needsMenuKey
"
"  fl=LAYOUT_IN_SCREEN LAYOUT_NO_LIMITS FULLSCREEN LAYOUT_INSET_DECOR}""","l=LAYOUT_IN_SCREEN LAYOUT_NO_LIMITS FULLSCREEN LAYOUT_INSET_DECOR}"""
"<android.view.View: void setFocusable(boolean)>","0"
"<android.media.AudioManager: void setStreamVolume(int,int,int)>","3","4","1"
"<android.app.Activity: void startActivity(android.content.Intent)>","Intent { act=android.intent.action.VIEW dat=market://details?id=com.RunnerGames.game.PumpkinsVsMonster_AD flg=0x10000000 }"
