"<android.os.Handler: boolean sendMessage(android.os.Message)>","{ when=-13h5m26s233ms what=0 target=com.RunnerGames.game.Jewelsybw.LostTreasure_Lite$2 }"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3794 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837764"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837764"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 18"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 20"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3795 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837765"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837765"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 18"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 20"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3797 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837766"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837766"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 18"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 20"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3798 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837767"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837767"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3800 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837768"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837768"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 18"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 20"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3801 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837769"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837769"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 20"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3803 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837770"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837770"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 18"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 20"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3804 KBytes"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837771"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 18"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 20"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3806 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837772"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837772"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3807 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837773"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837783"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837791"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3824 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837792"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837792"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3825 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837793"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837793"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3826 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837794"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837794"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3828 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837795"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837795"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837799"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837799"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3836 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837800"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837800"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3838 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837801"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837801"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3839 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837802"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837802"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3841 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837803"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3859 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837814"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837814"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3861 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837815"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837815"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3862 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837816"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837816"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3864 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837817"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837817"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3865 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837818"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837818"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3867 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837819"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837819"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3869 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837820"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837820"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837837"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837837"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3898 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837838"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837838"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3900 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837839"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837839"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3901 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837840"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837840"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3903 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837841"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 19"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 14"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3919 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837852"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837852"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 112"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3920 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837853"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837853"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3934 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837854"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837854"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3938 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837855"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837855"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3942 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837856"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4141 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837869"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837869"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 40"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4174 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837870"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837870"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 88"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4177 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837871"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837871"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 120"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4185 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837872"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837872"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 152"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4200 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837873"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837873"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 184"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 48"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4219 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837874"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837874"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 216"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 48"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4254 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837875"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837875"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 216"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 48"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4294 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837876"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837876"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 248"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 48"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4335 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837877"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837877"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 248"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 48"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4382 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837878"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837878"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 240"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 56"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4428 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837879"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837879"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4481 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837880"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837880"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4481 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837881"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837881"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4482 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837882"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837882"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4482 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837883"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837883"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4482 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837884"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837884"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4483 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837885"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837885"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4483 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837886"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837886"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 168"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4484 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837887"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837887"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 40"
