"<android.view.Window: void setFlags(int,int)>","1024","1024"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3824 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837792"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837792"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3825 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837793"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837793"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3826 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837794"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837794"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3828 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837795"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837795"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3830 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837796"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837796"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3831 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837797"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837797"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3833 KBytes"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837821"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3872 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837822"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837822"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3874 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837823"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837823"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3875 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837824"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837824"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3877 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837825"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837825"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3878 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837826"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837826"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3888 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837832"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837832"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3890 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837833"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837833"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3891 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837834"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837834"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3893 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837835"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837835"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3895 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837850"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837850"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 20"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 14"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3917 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837851"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837852"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837852"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 112"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3920 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837853"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837853"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3934 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837854"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837854"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3938 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837855"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837855"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3942 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837856"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837856"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3946 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837857"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837857"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3950 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837858"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837858"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3955 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837859"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837859"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3959 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837860"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837860"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3963 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837861"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837861"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3967 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837862"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837862"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3971 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837863"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837863"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 264"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 3975 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837864"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837864"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 264"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4008 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837865"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837865"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 264"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4041 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837866"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837866"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 264"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4075 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837867"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837874"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 216"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 48"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4254 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837875"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837875"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 216"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 48"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4294 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837876"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837876"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 248"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 48"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4335 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837877"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837877"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 248"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 48"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4382 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837878"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837878"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 240"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837881"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837881"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4482 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837882"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837882"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4482 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837883"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837883"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4482 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837884"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4601 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837893"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837893"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 120"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 120"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4601 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837894"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837894"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4657 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837895"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837895"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 200"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 181"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4658 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837896"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837896"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 69"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 22"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4799 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837897"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837897"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 44"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 23"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4805 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837898"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837898"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 59"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 21"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4809 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837899"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837899"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 1"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 1"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4814 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837902"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837902"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 320"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 48"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4815 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837903"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837903"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 27"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 26"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4875 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837904"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837904"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 27"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 27"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4878 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837905"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837905"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 27"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 28"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4881 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837906"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837906"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 28"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 29"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4884 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837907"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837907"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 25"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 25"
