"<android.app.Activity: void setContentView(int)>","2130903077"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound --20"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound .."
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>","Matrix{[-1.0, 0.0, 0.0][0.0, 1.0, 0.0][0.0, 0.0, 1.0]}"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound --22"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound .."
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound --24"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound .."
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound --24"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound .."
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","java.lang.String>>>>>>>>>>>>>","-------------BeenShot"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","java.lang.String>>>>>>>>>>>>>","1682063463580"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound --13"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound .."
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.graphics.Matrix: void setTranslate(float,float)>","0.0","-9.18"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","java.lang.String>>>>>>>>>>>>>","^^^^^^^^^^^^^^^^^^^^65"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","java.lang.String>>>>>>>>>>>>>","^^^^^^^^^^^^^^^^^^^^0"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","java.lang.String>>>>>>>>>>>>>","----------------------closeing GameBoard"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","closeing Result Borad","---------------closing result board"
"<android.os.Handler: boolean sendEmptyMessage(int)>","101"
"<android.view.View: void setVisibility(int)>","8"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","SoundManager.bgm","!= null"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","bgm.isPlaying()","true"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","open result Board","-------------- opening result board"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound --12"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound .."
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","go to menuBoard"
"<android.os.Handler: boolean sendEmptyMessage(int)>","100"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","closeing Result Borad","---------------closing result board"
"<android.os.Handler: boolean sendEmptyMessage(int)>","101"
"<android.view.View: void setVisibility(int)>","8"
"<android.os.Handler: boolean sendEmptyMessage(int)>","1000"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------1017.0"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------0"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------999.2025"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------14"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------959.79376"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------45"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------934.3688"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------65"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------874.62"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------112"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------851.7375"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------130"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------808.515"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------164"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------771.64874"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------193"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------710.6288"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------241"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------672.4913"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------271"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------650.88"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------288"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------610.2"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------320"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------546.6375"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------370"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------521.2125"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------390"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------488.16"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------416"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------453.83624"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------443"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------423.32626"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------467"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------375.01874"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------505"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------345.78"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------528"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------297.4725"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------566"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------247.89375"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------605"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------216.1125"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------630"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------167.80501"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------668"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------99.1575"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------722"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------71.19"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------744"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------34.32375"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------773"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------0.0"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------813"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------30"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------72"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------110"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------143"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------186"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------221"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------248"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------292"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------328"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------371"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------418"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","arrival listener is trigged..."
"<android.util.Log: int w(java.lang.String,java.lang.String)>","play background music","play background music"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound --15"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound .."
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------0"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------42"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------76"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------118"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound --9"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound .."
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------151"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------216"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------257"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------300"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------331"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------361"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------427"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------473"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------510"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","FLAG_OPTIONBUTTONEXIT","FLAG_OPTIONBUTTONEXIT"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------27"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","FLAG_OPTIONBUTTONEXIT","FLAG_OPTIONBUTTONEXIT"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------63"
